r,centro,modelo,consec.,desc.,descripción_actual,tipo,mod.,placa,atributos,fecha_adquisición,valor_ingreso,ubicación,observaciones,evidencias,origen
76,922710,FIJA,230510,SILLA,TIPO ELEMENTO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE INTERLOCUTORA CARACTERISTICA FIJA,4,INVE,92276416,MARCA:N/A;SERIAL:.;MODELO:FIJA;OBSERVACIONES:PAÑO VERDE.TUBO ELIPTICO CAL 16.ESPUMA DE ALTA DENSIDAD ESPALDAR EN PLASTICO ESTRUCTRARA COLOR NEGRO,2012-12-26,"$79.412,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,FIJA,230510,SILLA,TIPO ELEMENTO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE INTERLOCUTORA CARACTERISTICA FIJA,4,INVE,92276447,MARCA:N/A;SERIAL:.;MODELO:FIJA;OBSERVACIONES:PAÑO VERDE.TUBO ELIPTICO CAL 16.ESPUMA DE ALTA DENSIDAD ESPALDAR EN PLASTICO ESTRUCTRARA COLOR NEGRO,2012-12-26,"$79.412,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,FIJA,230510,SILLA,TIPO ELEMENTO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE INTERLOCUTORA CARACTERISTICA FIJA,4,INVE,92276514,MARCA:N/A;SERIAL:.;MODELO:FIJA;OBSERVACIONES:PAÑO VERDE.TUBO ELIPTICO CAL 16.ESPUMA DE ALTA DENSIDAD ESPALDAR EN PLASTICO ESTRUCTRARA COLOR NEGRO,2012-12-26,"$79.412,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,FIJA,230510,SILLA,TIPO ELEMENTO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE INTERLOCUTORA CARACTERISTICA FIJA,4,INVE,92276881,MARCA:N/A;SERIAL:.;MODELO:FIJA;OBSERVACIONES:PAÑO VERDE.TUBO ELIPTICO CAL 16.ESPUMA DE ALTA DENSIDAD ESPALDAR EN PLASTICO ESTRUCTRARA COLOR NEGRO,2012-12-26,"$79.412,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277176,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277177,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277178,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277179,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277180,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277181,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277182,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277183,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277215,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,247665,LOCKER,TIPO ELEMENTO DEVOLUTIVO TAMAÑO N.A. UNIDAD DE MEDIDA UNIDAD CARACTERISTICA CON 6 COMPARTIMIENTOS MATERIAL METAL,4,INVE,92277217,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 18. 90*105*37 GRIS,2012-12-26,"$208.800,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277360,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277368,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277369,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277371,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277372,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277373,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277374,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277375,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277376,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277377,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277378,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277379,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,249369,MESA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA TRAPEZOIDAL DIMENSION 1.40 X 1.60 MT MATERIAL MADERA Y FORMICA,4,INVE,92277380,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:CAL 16 ANOLOCK PORTA LIBRO CUBIERTA BLANCO MADERA.,2012-12-26,"$294.012,44",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,PRO BOOK 6475,275610,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR AMD QUAD-CORE A10-4600M DISCO DURO 750 GB 3.0 GB/S MEMORIA RAM 8GB DDR3 SDRAM 1600 MHZ PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92278631,MARCA:HEWLETT PACKARD;SERIAL:CNU345B2TP;MODELO:PRO BOOK 6475;OBSERVACIONES:TIPO II INCLUYE: MALETIN Y GUAYA,2013-12-10,"$1.590.636,04",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,PRO BOOK 6475,275610,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR AMD QUAD-CORE A10-4600M DISCO DURO 750 GB 3.0 GB/S MEMORIA RAM 8GB DDR3 SDRAM 1600 MHZ PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92278660,MARCA:HEWLETT PACKARD;SERIAL:CNU345B1YV;MODELO:PRO BOOK 6475;OBSERVACIONES:TIPO II INCLUYE: MALETIN Y GUAYA,2013-12-10,"$1.590.636,04",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,PRO BOOK 6475,275610,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR AMD QUAD-CORE A10-4600M DISCO DURO 750 GB 3.0 GB/S MEMORIA RAM 8GB DDR3 SDRAM 1600 MHZ PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92278664,MARCA:HEWLETT PACKARD;SERIAL:CNU345B20B;MODELO:PRO BOOK 6475;OBSERVACIONES:TIPO II INCLUYE: MALETIN Y GUAYA,2013-12-10,"$1.590.636,04",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,PRO BOOK 6475,275610,COMPUTADOR PORTATIL,"TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD PROCESADOR AMD QUAD-CORE A10-4600M DISCO DURO 750 GB 3.0 GB/S MEMORIA RAM 8GB DDR3 SDRAM 1600 MHZ PANTALLA 14"" PULGADAS UNIDAD LECTORA DVD-RW",4,INVE,92278687,MARCA:HEWLETT PACKARD;SERIAL:CNU345B355;MODELO:PRO BOOK 6475;OBSERVACIONES:TIPO II INCLUYE: MALETIN Y GUAYA,2013-12-10,"$1.590.636,04",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,IN-116,238687,VIDEO BEAM,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CARACTERISTICA POWER LINE W8 RESOLUCION N.A.,4,INVE,92279528,MARCA:INFOCUS;SERIAL:.;MODELO:IN-116;OBSERVACIONES:CABLE DE PODER CONTROL CABLE VGA SOFTWARE LCD DE 0.55 PULG LAMPARA ETORL 200 W RESOL. XGA 1024 X 768 3035,2013-12-30,"$1.566.000,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,42R507-FHD 3D,247950,TELEVISOR,TIPO ELEMENTO DEVOLUTIVO TAMAÑO 42 PULGADAS UNIDAD DE MEDIDA UNIDAD TECNOLOGIA LED,4,INVE,92279541,MARCA:SONY;SERIAL:.;MODELO:42R507-FHD 3D;OBSERVACIONES:FULL HD 3D SONIDO 3D BLUETOOTH HDMI USB AV PC CI RF DVI LANCONTROL 3035,2013-12-30,"$1.445.940,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,MD234E - 5S,274234,TELEFONO,TIPO ELEMENTO DEVOLUTIVO REFERENCIA 5S UNIDAD DE MEDIDA UNIDAD TECNOLOGIA IPHONE,4,INVE,92279550,MARCA:APPLE;SERIAL:013425008514345;MODELO:MD234E - 5S;OBSERVACIONES:CON CARGADOR CABLE USB MANOS LIBRES SIMCARD DE 128K.,2014-01-13,"$985.044,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,A1457,274234,TELEFONO,TIPO ELEMENTO DEVOLUTIVO REFERENCIA 5S UNIDAD DE MEDIDA UNIDAD TECNOLOGIA IPHONE,4,INVE,92279856,MARCA:I PHONE 5S;SERIAL:352015060585405;MODELO:A1457;OBSERVACIONES:N/A,2014-05-27,"$973.444,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279960,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279961,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279962,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279963,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279964,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279965,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279967,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279969,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279970,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279971,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279972,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279973,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279974,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279976,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279977,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279978,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,92279979,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ISOCELES CALIBRE 16FORRADA EN TELA TIPO PAÑO,2014-07-14,"$81.026,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,93113701,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ERGONOMICA. BASE Y ESPALDAR ELABORADOS EN POLIPROPILENO. ESPALDAR RESPIRABLE.TOBO DE 7/8 CALIBRE 14. COLOR NEGRA.,2012-02-01,"$87.000,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,93113724,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ERGONOMICA. BASE Y ESPALDAR ELABORADOS EN POLIPROPILENO. ESPALDAR RESPIRABLE.TOBO DE 7/8 CALIBRE 14. COLOR NEGRA.,2012-02-01,"$87.000,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,93113738,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ERGONOMICA. BASE Y ESPALDAR ELABORADOS EN POLIPROPILENO. ESPALDAR RESPIRABLE.TOBO DE 7/8 CALIBRE 14. COLOR NEGRA.,2012-02-01,"$87.000,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,93113744,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ERGONOMICA. BASE Y ESPALDAR ELABORADOS EN POLIPROPILENO. ESPALDAR RESPIRABLE.TOBO DE 7/8 CALIBRE 14. COLOR NEGRA.,2012-02-01,"$87.000,00",,,,HERNANDEZ NEIRA JULIO CESAR
76,922710,,252087,SILLA,TIPO ELEMENTO DEVOLUTIVO UNIDAD DE MEDIDA UNIDAD CLASE FIJA CARACTERISTICA DE 4 PATAS COLOR N.A. MATERIAL TUBERIA METALICA SISTEMA N.A.,4,INVE,93113745,MARCA:N/A;SERIAL:.;MODELO:N/A;OBSERVACIONES:ERGONOMICA. BASE Y ESPALDAR ELABORADOS EN POLIPROPILENO. ESPALDAR RESPIRABLE.TOBO DE 7/8 CALIBRE 14. COLOR NEGRA.,2012-02-01,"$87.000,00",,,,HERNANDEZ NEIRA JULIO CESAR
